TIME, GPU TEMP,GPU MEMORY USE,GPU POWER USE,GPU CORE UTILIZATION,CPU USE PERCENTAGE,RAM USE IN BYTES
1533081964442,54,319,6,0,85.917,1435098235310
1533081965078,54,319,7,0,85.9171,1432915391958
1533081965694,54,319,6,5,85.9172,1436533252700
1533081966328,54,319,7,5,85.9174,1435643946149
1533081966968,54,319,6,1,85.9175,1437368661884
1533081967604,54,319,6,0,85.9177,1440272382517
1533081968244,54,319,6,0,85.9178,1436034702057
1533081968898,54,319,6,0,85.9179,1434485152764
1533081969519,54,319,6,6,85.9181,1431951976527
1533081970128,54,319,6,0,85.9182,1429742184491
1533081970762,54,319,6,0,85.9183,1432160828823
1533081971365,54,319,6,5,85.9185,1427188796742
1533081971998,54,319,6,3,85.9186,1422230239003
1533081972613,54,319,6,0,85.9188,1417696123027
1533081973230,54,319,6,5,85.9189,1399337332483
1533081973860,54,319,6,5,85.919,1394749319140
1533081974508,54,319,6,3,85.9192,1394702158944
1533081975140,54,319,6,0,85.9193,1391117984056
1533081975754,54,319,7,5,85.9194,1386772508864
1533081976370,54,319,6,5,85.9196,1385054530299
1533081976992,54,319,6,0,85.9197,1380816849840
1533081977606,54,319,6,0,85.9199,1380015126509
1533081978246,54,319,7,6,85.92,1378681166683
1533081978881,54,319,6,5,85.9201,1370758253773
1533081979481,54,319,6,0,85.9203,1366567733510
1533081980100,54,319,6,5,85.9204,1360982618882
1533081980720,54,319,6,4,85.9205,1357256963407
1533081981338,54,319,7,0,85.9207,1351948072783
1533081981986,54,319,6,0,85.9208,1349354262009
1533081982598,54,319,6,5,85.921,1347447642661
1533081983228,54,319,6,4,85.9211,1345682503901
1533081983810,54,319,7,0,85.9212,1340171498152
1533081984440,55,319,6,5,85.9214,1336364996627
1533081985068,54,319,7,4,85.9215,1332538283589
1533081985699,54,319,6,0,85.9216,1331837617821
1533081986320,54,319,7,0,85.9218,1326387246610
1533081986952,54,319,6,5,85.9219,1319993671482
1533081987573,54,319,6,5,85.9221,1317932097204
1533081988204,54,319,6,0,85.9222,1313499038790
1533081988814,54,319,6,0,85.9223,1305562651539
1533081989430,54,319,6,6,85.9225,1303359596674
1533081990056,54,319,6,0,85.9226,1295227831468
1533081990686,55,319,6,0,85.9227,1292458854252
1533081991290,54,319,6,5,85.9229,1288416551747
1533081991904,55,319,7,0,85.923,1286146125173
1533081992528,54,319,6,0,85.9231,1277347380054
1533081993130,54,319,6,6,85.9233,1272691995003
1533081993742,54,319,6,1,85.9234,1269882594762
1533081994356,54,319,7,0,85.9236,1269094345773
1533081994965,54,319,6,6,85.9237,1267201200767
1533081995590,54,319,6,4,85.9238,1261710406531
1533081996214,54,319,7,0,85.924,1261137747009
1533081996827,54,319,6,5,85.9241,1254643114318
1533081997452,54,319,6,4,85.9242,1251341900606
1533081998078,54,319,6,0,85.9244,1247407392834
1533081998686,54,319,6,0,85.9245,1243452673550
1533081999284,54,319,6,4,85.9246,1240885811460
1533081999907,54,319,7,0,85.9248,1234559608039
1533082000536,54,319,7,5,85.9249,1232922475525
1533082001182,54,319,6,5,85.9251,1228927333216
1533082001824,54,319,6,6,85.9252,1222412489012
1533082002446,54,319,6,1,85.9253,1215378882653
1533082003058,54,319,6,0,85.9255,1211013195948
1533082003694,54,319,6,6,85.9256,1205576299079
1533082004317,54,319,6,5,85.9258,1200233722601
1533082004964,55,319,6,0,85.9259,1195463805646
1533082005624,54,319,7,0,85.926,1191219388015
1533082006230,54,319,6,0,85.9262,1189184762421
1533082006838,54,319,6,5,85.9263,1183956717848
1533082007462,54,319,6,0,85.9264,1180291696910
1533082008052,54,319,6,5,85.9266,1172422681367
1533082008707,54,319,6,5,85.9267,1169195576534
1533082009324,54,319,6,1,85.9269,1168878929505
1533082009922,54,319,6,0,85.927,1161885746171
1533082010544,54,319,6,5,85.9271,1157850180837
1533082011162,54,319,6,2,85.9273,1147555783791
1533082011812,54,319,7,0,85.9274,1148337295609
1533082012422,55,319,7,0,85.9275,1142240155997
1533082013028,54,319,6,5,85.9277,1139565499173
1533082013628,55,319,6,0,85.9278,1133704160541
1533082014254,54,319,6,0,85.9279,1128907294901
1533082014898,54,319,6,6,85.9281,1125673452897
1533082015515,54,319,6,1,85.9282,1121658099076
1533082016112,54,319,6,0,85.9284,1114806396330
1533082016704,54,319,6,4,85.9285,1113169263815
1533082017318,54,319,6,0,85.9286,1106836323224
1533082017916,55,319,7,5,85.9288,1106310823899
1533082018565,54,319,6,6,85.9289,1099115525440
1533082019183,54,319,6,0,85.929,1096002952511
1533082019807,54,319,6,0,85.9292,1095753677190
1533082020422,54,319,6,7,85.9293,853478276555
1533082021030,55,319,6,4,85.9294,591182699047
1533082021332,54,319,6,6,85.9292,313225894201
1533082021614,54,319,7,7,85.9289,315634432777
1533082021895,54,319,6,5,85.9286,316754150571
1533082022176,55,319,6,0,85.9282,313270359529
1533082022488,55,319,7,2,85.9281,356104618023
1533082023090,54,319,7,6,85.9282,376832197834
1533082023698,55,319,6,0,85.9284,398044853946
1533082024330,54,319,6,2,85.9285,421960462999
1533082024955,54,319,7,6,85.9286,444557607719
1533082025600,55,319,6,7,85.9288,466111164676
1533082026226,54,319,6,3,85.9289,489759981764
1533082026856,54,319,6,1,85.9291,510913350772
1533082027504,54,319,6,0,85.9292,534115493434
1533082028130,54,319,6,8,85.9293,554643652988
1533082028736,55,319,6,0,85.9295,576548216545
1533082029348,54,319,6,0,85.9296,598426505136
1533082029980,54,319,6,7,85.9297,620896317327
1533082030594,55,319,6,5,85.9299,642040928014
1533082031214,54,319,6,0,85.93,663764935392
1533082031822,54,319,6,8,85.9301,684112538768
1533082032428,54,319,6,0,85.9303,705199883502
1533082033012,54,319,6,5,85.9304,727075477225
1533082033612,55,319,6,2,85.9305,746687381545
1533082034206,54,319,6,0,85.9307,770375274224
1533082034830,54,319,6,6,85.9308,792628149514
1533082035430,54,319,7,0,85.9309,813984981082
1533082036044,54,319,6,0,85.9311,836911573456
1533082036638,54,319,7,5,85.9312,856644746851
1533082037266,54,319,6,0,85.9313,875933266970
1533082037882,54,319,6,0,85.9315,898779013294
1533082038522,54,319,6,5,85.9316,921442856005
1533082039130,54,319,7,4,85.9318,941458990576
1533082039740,54,319,6,0,85.9319,964331685583
1533082040373,55,319,6,5,85.932,987298700982
1533082041018,54,319,9,5,85.9322,1011572727524
1533082041625,54,319,6,0,85.9323,1031918983466
1533082042214,54,319,6,6,85.9324,1054266179147
1533082042848,54,319,6,5,85.9326,1075104248560
1533082043442,54,319,6,0,85.9327,1097613136342
1533082044052,54,319,6,5,85.9328,1120937221796
1533082044606,54,319,7,0,85.933,1134499146700
1533082045266,54,319,6,0,85.9331,1157021508823
1533082045891,54,319,6,5,85.9332,1180001998564
1533082046514,54,319,6,5,85.9334,1203521461972
1533082047122,54,319,7,0,85.9335,1224588595194
1533082047749,54,319,6,6,85.9336,1247050322780
1533082048370,54,319,6,6,85.9338,1268925916502
1533082048966,54,319,6,0,85.9339,1291556073359
1533082049594,54,319,6,0,85.934,1311208400704
1533082050212,54,319,6,5,85.9342,1334195627616
1533082050849,54,319,6,0,85.9343,1357425392678
1533082051482,54,319,7,0,85.9345,1378660955170
1533082051998,54,319,6,0,85.9346,1394520255331
1533082052472,54,319,6,0,85.9347,1477481777075
1533082053034,54,319,6,4,85.9348,1487149617233
1533082053672,54,319,6,0,85.9349,1499478639873
1533082054285,54,319,7,0,85.935,1507697988299
1533082054904,54,319,7,5,85.9352,1443533173204
1533082055518,55,319,6,0,85.9353,1437422559251
1533082056140,54,319,6,0,85.9354,1438790204932
1533082056756,54,319,6,5,85.9356,1441168426239
1533082057364,54,319,6,0,85.9357,1442091418644
1533082057974,54,319,7,0,85.9358,1438857576640
1533082058579,54,319,6,5,85.936,1439511082212
1533082059210,54,319,6,4,85.9361,1435556362928
1533082059814,54,319,6,0,85.9363,1435616997465
1533082060445,54,319,6,6,85.9364,1435569837269
1533082061080,55,319,6,5,85.9365,1429209947995
1533082061714,54,319,6,1,85.9367,1417648962831
1533082062326,55,319,7,0,85.9368,1416907874038
1533082062933,54,319,6,6,85.9369,1410554721934
1533082063548,54,319,6,0,85.9371,1409065807178
1533082064156,55,319,6,5,85.9372,1405414260582
1533082064772,54,319,6,5,85.9373,1395719471741
1533082065374,54,319,6,0,85.9375,1390693542293
1533082066006,54,319,6,0,85.9376,1390693542293
1533082066646,54,319,7,6,85.9378,1387614655219
1533082067254,54,319,6,4,85.9379,1387439488777
1533082067858,54,319,6,0,85.938,1382770629384
1533082068464,54,319,7,5,85.9382,1381935220199
1533082069110,54,319,6,5,85.9383,1372968045809
1533082069708,54,319,6,0,85.9384,1366783322977
1533082070316,54,319,6,5,85.9386,1366197189113
1533082070934,54,319,7,1,85.9387,1367160604544
1533082071548,54,319,7,0,85.9388,1368110545632
1533082072175,55,319,6,5,85.939,1365577369396
1533082072784,55,319,6,5,85.9391,1352466834938
1533082073382,55,319,6,0,85.9392,1350533266907
1533082074008,54,319,6,5,85.9394,1351099189257
1533082074613,55,319,6,1,85.9395,1348296526187
1533082075256,55,319,6,0,85.9397,1343735461527
1533082075862,54,319,6,5,85.9398,1338628686030
1533082076496,54,319,6,5,85.9399,1336513214385
1533082077114,54,319,6,1,85.9401,1328421872205
1533082077744,54,319,6,0,85.9402,1326420932465
1533082078366,55,319,6,6,85.9403,1318841615268
1533082078964,54,319,6,0,85.9405,1310143927711
1533082079578,55,319,7,0,85.9406,1314118858508
1533082080220,55,319,6,6,85.9407,1308035193238
1533082080844,55,319,6,5,85.9409,1303689718045
1533082081482,54,319,6,2,85.941,1303696455216
1533082082084,55,319,7,0,85.9412,1296676323199
1533082082698,54,319,6,5,85.9413,1294581063067
1533082083350,54,319,6,5,85.9414,1288059481692
1533082083988,54,319,7,1,85.9416,1286018118927
1533082084610,54,319,6,0,85.9417,1282124034181
1533082085214,55,319,6,5,85.9418,1276383964624
1533082085832,54,319,6,1,85.942,1271310874980
1533082086434,54,319,6,0,85.9421,1267113617546
1533082087046,54,319,6,5,85.9422,1266419688949
1533082087683,54,319,7,5,85.9424,1260733516759
1533082088274,54,319,7,0,85.9425,1254016557430
1533082088900,54,319,7,5,85.9427,1253632538692
1533082089530,55,319,6,5,85.9428,1244786633377
1533082090130,54,319,6,0,85.9429,1242819379491
1533082090750,54,319,6,5,85.9431,1239086986845
1533082091359,54,319,6,3,85.9432,1230807003881
1533082091974,54,319,6,0,85.9433,1227701168123
1533082092606,54,319,6,0,85.9435,1223712762984
1533082093210,54,319,6,5,85.9436,1219535717063
1533082093798,54,319,6,0,85.9437,1218632936170
1533082094399,55,319,6,5,85.9439,1215823535929
1533082095006,54,319,6,0,85.944,1210103677884
1533082095638,54,319,6,0,85.9441,1202490674833
1533082096266,55,319,6,5,85.9443,1204188441885
1533082096858,55,319,6,0,85.9444,1202632155421
1533082097480,54,319,6,0,85.9445,1196919034547
1533082098106,54,319,7,5,85.9447,1190956638352
1533082098698,55,319,7,0,85.9448,1188713160462
1533082099294,54,319,7,5,85.9449,1182245476454
1533082099906,54,319,6,5,85.9451,1176909637148
1533082100528,55,319,6,0,85.9452,1172645008005
1533082101150,54,319,6,0,85.9454,1167147476598
1533082101778,54,319,6,6,85.9455,1160113870240
1533082102412,55,319,6,4,85.9456,1155721234851
1533082103014,55,319,7,0,85.9458,1155249632892
1533082103659,55,319,6,0,85.9459,1147259348274
1533082104292,54,319,6,5,85.946,1143904237195
1533082104917,54,319,6,1,85.9462,1135395190422
1533082105534,54,319,7,0,85.9463,1132397149397
1533082106130,55,319,7,5,85.9464,1130874548787
1533082106757,54,319,6,4,85.9466,1127883244933
1533082107364,55,319,6,0,85.9467,1121543567171
1533082107982,54,319,6,5,85.9469,1115608119660
1533082108600,54,319,6,4,85.947,1112650501661
1533082109224,54,319,6,0,85.9471,1106445567315
1533082109844,55,319,6,5,85.9473,1103743961808
1533082110434,55,319,6,4,85.9474,1102578431252
1533082111056,55,319,6,0,85.9475,1097262803458
1533082111678,55,319,6,6,85.9477,850722773681
1533082112318,55,319,7,5,85.9478,790768690361
1533082112847,54,319,9,6,85.9477,361734197978
1533082113152,54,319,6,7,85.9476,356717026852
1533082113662,55,319,6,6,85.9477,376516224521
1533082114224,55,319,6,0,85.9479,396739863954
1533082114856,55,319,7,6,85.948,419280416439
1533082115488,55,319,6,9,85.9481,440482966794
1533082116116,55,319,6,0,85.9483,464004451353
1533082116726,55,319,6,0,85.9484,484015869904
1533082117348,54,319,6,7,85.9486,507135819081
1533082117965,55,319,7,0,85.9487,528846352118
1533082118582,55,319,7,0,85.9488,550399235358
1533082119200,54,319,6,6,85.949,573533332594
1533082119828,54,319,6,4,85.9491,594883426991
1533082120448,54,319,6,0,85.9492,616120336918
1533082121094,55,319,7,0,85.9494,639176956689
1533082121750,55,319,6,0,85.9495,662063126038
1533082122378,54,319,6,6,85.9497,681727580290
1533082123001,54,319,7,1,85.9498,705193146331
1533082123639,54,319,9,0,85.9499,726994631175
1533082124256,54,319,6,6,85.9501,749496781786
1533082124868,54,319,6,5,85.9502,770658235399
1533082125490,55,319,6,0,85.9503,792554040634
1533082126112,54,319,7,0,85.9505,816019606676
1533082126730,55,319,6,6,85.9506,837733508298
1533082127326,55,319,7,0,85.9507,860282819105
1533082127950,55,319,6,0,85.9509,877913995198
1533082128548,55,319,6,4,85.951,900321825417
1533082129188,55,319,7,0,85.9512,924373525321
1533082129801,55,319,6,0,85.9513,943311712557
1533082130417,55,319,6,6,85.9514,967700271004
1533082131064,55,319,6,4,85.9516,989501755847
1533082131702,54,319,6,1,85.9517,1013506295556
1533082132324,55,319,6,0,85.9519,1036008446167
1533082132946,55,319,6,5,85.952,1055627087657
1533082133580,54,319,6,5,85.9521,1079389089216
1533082134200,55,319,7,0,85.9523,1100469696779
1533082134848,55,319,6,0,85.9524,1122709097727
1533082135442,54,319,6,5,85.9525,1144982184529
1533082136064,54,319,6,1,85.9527,1167942462758
1533082136666,55,319,7,0,85.9528,1186287778959
1533082137276,54,319,6,5,85.9529,1211033407460
1533082137896,55,319,6,0,85.9531,1233037007429
1533082138450,55,319,6,6,85.9532,1249758665458
1533082139050,55,319,6,0,85.9533,1271910483185
1533082139602,55,319,6,6,85.9534,1293402058170
1533082140248,55,319,6,1,85.9536,1314523088758
1533082140860,55,319,6,0,85.9537,1336668169315
1533082141501,54,319,6,6,85.9539,1359022102167
1533082142108,54,319,6,4,85.954,1383599301397
1533082142708,54,319,6,0,85.9541,1401991777795
1533082143180,55,319,6,5,85.9542,1489500889856
1533082143614,54,319,6,5,85.9543,1491030227637
1533082144232,55,319,6,0,85.9544,1504888588059
1533082144850,55,319,7,0,85.9546,1508641192217
1533082145476,55,319,7,4,85.9547,1449475357886
1533082146074,55,319,6,0,85.9548,1453302070924
1533082146716,55,319,6,0,85.955,1433824910021
1533082147351,55,319,6,6,85.9551,1435745003711
1533082147985,54,319,6,6,85.9553,1422250450515
1533082148628,55,319,7,4,85.9554,1425167645490
1533082149232,55,319,6,0,85.9555,1431675752523
1533082149850,55,319,6,6,85.9557,1431534271935
1533082150466,55,319,6,4,85.9558,1433440891283
1533082151092,55,319,7,0,85.9559,1431177201881
1533082151716,55,319,6,5,85.9561,1431022246951
1533082152348,55,319,6,5,85.9562,1427431334893
1533082152970,55,319,6,4,85.9563,1429459223316
1533082153592,55,319,7,0,85.9565,1418632589774
1533082154198,55,319,7,5,85.9566,1415526754016
1533082154798,55,319,7,1,85.9568,1410817471597
1533082155450,55,319,6,0,85.9569,1406101452008
1533082156050,55,319,6,5,85.957,1403925345826
1533082156680,55,319,6,5,85.9572,1402436431070
1533082157336,55,319,6,3,85.9573,1394277717181
1533082157966,55,319,6,0,85.9574,1378303885116
1533082158602,55,319,6,0,85.9576,1380695580764
1533082159222,55,319,6,5,85.9577,1376289471034
1533082159834,55,319,6,1,85.9579,1374066204656
1533082160458,55,319,6,0,85.958,1371890098475
1533082161085,55,319,7,6,85.9581,1361871925433
1533082161702,54,319,6,4,85.9583,1362222258317
1533082162348,54,319,6,1,85.9584,1351759432000
1533082162966,55,319,6,0,85.9585,1350438946515
1533082163596,55,319,6,5,85.9587,1348848974196
1533082164230,55,319,6,6,85.9588,1342381290188
1533082164834,55,319,6,0,85.959,1341990534279
1533082165465,55,319,7,0,85.9591,1337806751187
1533082166074,55,319,6,5,85.9592,1333070520085
1533082166693,55,319,6,2,85.9594,1330126376427
1533082167302,55,319,6,0,85.9595,1329560454077
1533082167914,55,319,6,6,85.9596,1323099507240
1533082168498,55,319,6,0,85.9598,1321940713855
1533082169116,55,319,6,5,85.9599,1316739617965
1533082169740,54,319,7,5,85.96,1316321913373
1533082170369,55,319,6,1,85.9602,1307967821529
1533082171000,55,319,6,0,85.9603,1304120896979
1533082171619,55,319,6,5,85.9604,1295591638693
1533082172262,55,319,6,5,85.9606,1292506014448
1533082172858,55,319,6,0,85.9607,1292243264785
1533082173485,55,319,6,0,85.9609,1288490660626
1533082174100,55,319,6,5,85.961,1282784276924
1533082174735,54,319,6,2,85.9611,1277320431371
1533082175348,55,319,6,0,85.9613,1272934533153
1533082175956,55,319,7,5,85.9614,1269909543445
1533082176580,55,319,6,2,85.9615,1265523645227
1533082177210,55,319,7,0,85.9617,1264378326184
1533082177818,55,319,7,6,85.9618,1260814362809
1533082178472,55,319,6,5,85.9619,1254791332077
1533082179066,55,319,6,0,85.9621,1252096463740
1533082179669,55,319,6,6,85.9622,1246315971158
1533082180276,55,319,6,6,85.9623,1243708686042
1533082180916,55,319,6,0,85.9625,1234862780727
1533082181540,55,319,7,0,85.9626,1230254555872
1533082182121,54,319,7,5,85.9627,1228112135544
1533082182730,55,319,6,0,85.9629,1224312371189
1533082183348,55,319,7,5,85.963,1223544333713
1533082183952,55,319,7,4,85.9631,1215837010271
1533082184584,55,319,6,0,85.9633,1210979510094
1533082185202,55,319,6,0,85.9634,1205946843475
1533082185820,55,319,6,5,85.9636,1206681195097
1533082186454,55,319,6,4,85.9637,1200442574897
1533082187066,55,319,6,0,85.9638,1198407949303
1533082187676,55,319,7,6,85.964,1193934467864
1533082188296,55,319,6,4,85.9641,1185108774062
1533082188910,54,319,6,0,85.9642,1183390795497
1533082189534,55,319,6,6,85.9644,1177320604569
1533082190150,55,319,6,5,85.9645,1176963534514
1533082190769,55,319,7,0,85.9646,1173696006656
1533082191387,55,319,6,0,85.9648,1168926089700
1533082191982,55,319,6,5,85.9649,1162775052722
1533082192611,54,319,7,0,85.965,1163509404344
1533082193246,55,319,6,0,85.9652,1155748183534
1533082193832,55,319,6,4,85.9653,1151254490583
1533082194450,54,319,6,0,85.9655,1146477836456
1533082195061,55,319,6,6,85.9656,1139733928444
1533082195670,55,319,6,5,85.9657,1133913012837
1533082196292,55,319,7,0,85.9659,1128738865630
1533082196898,55,319,6,5,85.966,1125033421667
1533082197530,55,319,7,5,85.9661,1121280817509
1533082198130,55,319,7,0,85.9663,1118309725168
1533082198749,55,319,6,6,85.9664,1115412741706
1533082199364,55,319,6,5,85.9665,1108769891256
1533082200026,55,319,9,5,85.9667,1104707377238
1533082200649,55,319,6,0,85.9668,1098974044852
1533082201266,55,319,6,0,85.9669,1093180077928
1533082201870,55,319,6,5,85.9671,1089932761583
1533082202491,55,319,6,0,85.9672,853808397926
1533082202971,55,319,6,0,85.9673,610316264238
1533082203475,55,319,7,6,85.9672,370864411902
1533082203787,55,319,7,0,85.9671,361752388339
1533082204308,55,319,7,0,85.9672,376950098324
1533082204930,55,319,6,7,85.9674,399211731936
1533082205534,55,319,6,5,85.9675,421482797587
1533082206146,55,319,6,0,85.9676,443704008174
1533082206766,55,319,6,8,85.9678,464841881689
1533082207334,55,319,6,0,85.9679,482163821640
1533082207934,55,319,6,7,85.968,502094394141
1533082208540,55,319,7,0,85.9682,524424746895
