GPU TEMP,GPU MEMORY USE,GPU POWER USE,GPU CORE UTILIZATION,CPU USE PERCENTAGE,RAM USE IN BYTES
88,7782,25,83,29.8402,338970645138
89,7782,85,98,29.8404,338944370172
89,7782,00,99,29.8406,338840617741
89,7782,12,98,29.8409,338814342775
89,7782,24,98,29.8412,338914052903
89,7782,17,98,29.8415,338802215867
89,7782,92,98,29.8418,338883061917
89,7782,18,91,29.8421,338831185702
89,7782,87,98,29.8424,339012415598
89,7782,94,99,29.8426,339060249511
89,7782,12,98,29.8429,339048796320
89,7782,09,98,29.8433,339070355267
89,7782,49,98,29.8433,339148506449
89,7782,98,97,29.8436,339077092438
89,7782,14,98,29.8439,339042732866
89,7782,14,98,29.8442,339214530723
89,7782,17,98,29.8446,339074397569
89,7782,15,98,29.8447,339158612205
89,7782,88,99,29.8449,339116841746
89,7782,02,97,29.845,339283923582
89,7782,30,97,29.8453,339225310196
89,7782,23,98,29.8455,339347926705
89,7782,20,98,29.8458,339327715193
89,7782,12,97,29.8461,339178150000
89,7782,95,98,29.8463,339322999173
89,7782,03,98,29.8466,338866892707
89,7782,87,99,29.8468,338788741526
89,7782,20,98,29.847,338864871556
89,7782,19,98,29.8473,339002309841
90,7782,34,98,29.8475,338885083069
90,7782,87,98,29.8477,338930222113
90,7782,28,99,29.8479,338862850405
90,7782,93,97,29.8483,339018479051
89,7782,31,97,29.8486,339006352144
90,7782,07,99,29.8488,338988161783
89,7782,26,98,29.8491,338920116357
90,7782,84,99,29.8493,338945043889
90,7782,24,98,29.8495,339093261648
90,7782,27,98,29.8496,338884409352
90,7782,13,98,29.8498,338885756786
90,7782,29,98,29.85,338849376063
90,7782,91,98,29.8501,338944370172
90,7782,93,99,29.8503,339037343130
90,7782,14,98,29.8503,339033300827
90,7782,24,97,29.8506,338845333761
90,7782,18,98,29.8508,338954475928
90,7782,28,98,29.8509,339022521354
90,7782,86,99,29.8511,339037343130
90,7782,91,98,29.8513,339013763032
90,7782,29,97,29.8516,338976708592
90,7782,07,99,29.8519,339062944379
90,7782,07,98,29.8522,338984119480
90,7782,08,97,29.8526,338959865665
89,7782,07,23,29.8525,338949759909
90,7782,20,77,29.8528,339103367404
90,7782,17,97,29.8532,339029932242
90,7782,24,98,29.8536,338978056026
90,7782,88,98,29.8538,339136379541
90,7782,15,99,29.854,338974687441
90,7782,11,98,29.8543,338970645138
90,7782,14,97,29.8546,339001636124
90,7782,13,98,29.8549,338982772046
90,7782,99,98,29.8553,338973340007
90,7782,87,99,29.8556,339035321978
90,7782,01,98,29.8559,338924158660
90,7782,28,98,29.8562,339141095561
90,7782,99,99,29.8565,338991530368
90,7782,16,98,29.8568,339071702701
90,7782,92,98,29.8571,339075071286
90,7782,98,98,29.8573,339113473160
90,7782,20,98,29.8574,339034648261
90,7782,31,97,29.8577,339002983558
90,7782,19,98,29.858,339031953393
90,7782,06,98,29.8584,339009720729
90,7782,88,99,29.8587,339024542505
90,7782,05,98,29.8589,339155917336
90,7782,36,98,29.859,338997593822
90,7782,27,98,29.8593,339080461023
90,7782,11,98,29.8596,339103367404
90,7782,06,99,29.8598,338994225236
90,7782,83,98,29.8601,339074397569
90,7782,98,98,29.8605,339206446118
90,7782,28,98,29.8608,339281228714
90,7782,26,98,29.8612,339256301182
90,7782,20,97,29.8615,339080461023
90,7782,09,98,29.8618,339112799443
90,7782,88,98,29.862,339026563656
90,7782,13,99,29.8624,339011741880
90,7782,10,98,29.8627,339031279676
90,7782,29,97,29.8631,338920790074
90,7782,12,98,29.8634,339071702701
90,7782,15,98,29.8637,338932916982
90,7782,88,99,29.8641,339081134740
90,7782,09,98,29.8644,339099325101
90,7782,29,98,29.8646,338816363926
90,7782,25,99,29.8648,338879019615
90,7782,02,98,29.8651,339120884048
90,7782,90,98,29.8653,338910684318
90,7782,06,98,29.8655,339040037998
90,7782,14,98,29.8657,338996920105
90,7782,15,99,29.8659,339114146877
90,7782,02,97,29.8661,339073050135
90,7782,11,98,29.8663,338963907968
90,7782,87,99,29.8665,339044080301
90,7782,10,98,29.8667,339126947502
90,7782,29,99,29.8669,339085177043
90,7782,04,98,29.8671,339066312964
90,7782,26,98,29.8673,339110104575
90,7782,80,99,29.8675,339084503326
90,7782,49,98,29.8678,339145811580
89,7782,85,98,29.8681,339200382664
89,7782,90,60,29.8682,339028584808
89,7782,98,99,29.8684,339039364281
90,7782,99,98,29.8687,338947065040
90,7782,95,97,29.8689,339011068163
90,7782,05,98,29.8692,339123578916
90,7782,84,98,29.8694,338954475928
90,7782,88,98,29.8696,339056880925
90,7782,02,98,29.8698,339023195071
90,7782,07,99,29.87,339054859774
90,7782,11,98,29.8702,339055533491
90,7782,05,97,29.8705,339116841746
90,7782,04,98,29.8707,338945717606
90,7782,81,98,29.8709,338968623987
90,7782,81,99,29.8712,338944370172
90,7782,13,98,29.8714,338839944024
90,7782,02,99,29.8717,339054859774
90,7782,03,98,29.8717,339095282799
90,7782,94,98,29.8718,339073723852
90,7782,78,98,29.872,339031953393
90,7782,78,98,29.8723,338913379186
90,7782,08,99,29.8727,339058228359
90,7782,10,98,29.873,339168044244
90,7782,01,97,29.8732,339118189180
90,7782,01,98,29.8734,339075071286
90,7782,81,98,29.8736,339099998819
90,7782,02,99,29.8739,339102019970
90,7782,15,98,29.874,339017131617
90,7782,05,99,29.8742,338959191948
90,7782,03,98,29.8743,338985466914
90,7782,99,98,29.8744,338974013724
90,7782,80,98,29.8746,339041385432
90,7782,98,97,29.8748,339003657275
90,7782,05,99,29.8751,338957844514
90,7782,09,98,29.8754,339078439872
90,7782,06,97,29.8756,338930222113
90,7782,01,98,29.8758,339010394446
90,7782,04,98,29.876,339049470037
90,7782,82,99,29.8761,339108083424
90,7782,94,98,29.8764,339004330993
90,7782,67,99,29.8765,339044080301
90,7782,11,97,29.8768,338949759909
90,7782,12,98,29.8769,339068334116
90,7782,10,98,29.8771,338833880570
90,7782,07,98,29.8773,339112799443
90,7782,84,99,29.8776,338972666290
90,7782,81,98,29.8779,339120210331
90,7782,85,97,29.8782,339073050135
90,7782,09,99,29.8785,339093261648
90,7782,18,98,29.8787,339124252634
90,7782,12,99,29.8788,339223289045
90,7782,13,98,29.879,339068334116
90,7782,62,99,29.8793,339043406583
90,7782,81,98,29.8795,339143116712
90,7782,16,98,29.8797,339170739112
90,7782,06,99,29.8798,339101346253
90,7782,08,98,29.88,339072376418
90,7782,06,99,29.8803,339122905199
90,7782,03,98,29.8805,339162654507
90,7782,92,98,29.8808,339181518586
90,7782,81,98,29.881,339183539737
90,7782,03,98,29.8812,338961886816
90,7782,05,99,29.8815,339111452009
90,7782,04,98,29.8818,339116841746
90,7782,02,99,29.882,339019152768
90,7782,04,98,29.8822,339026563656
90,7782,82,98,29.8824,339071028984
90,7782,93,98,29.8826,339220594177
90,7782,69,98,29.8828,339111452009
90,7782,09,99,29.883,338949086192
90,7782,12,98,29.8832,339001636124
90,7782,07,97,29.8833,339103367404
90,7782,93,98,29.8835,339071702701
90,7782,82,98,29.8837,339138400692
90,7782,03,97,29.8839,339023868788
90,7782,07,98,29.8841,339047448886
90,7782,10,99,29.8842,339278533846
90,7782,04,98,29.8843,339339168383
90,7782,06,98,29.8844,339234742235
90,7782,81,98,29.8845,339169391678
90,7782,01,98,29.8847,339145811580
90,7782,11,99,29.8848,339171412829
90,7782,11,98,29.8851,339015784183
90,7782,13,89,29.8853,339060249511
90,7782,06,98,29.8856,339146485297
90,7782,93,99,29.8858,339236763387
90,7782,76,98,29.886,339199035230
90,7782,74,99,29.8863,338985466914
90,7782,09,98,29.8866,339095956516
90,7782,08,97,29.8868,339007025861
90,7782,12,98,29.8871,339147159014
90,7782,98,98,29.8873,339134358390
90,7782,80,99,29.8875,339121557765
90,7782,95,98,29.8877,339079787306
90,7782,26,98,29.8879,339074397569
90,7782,13,99,29.8882,339095956516
90,7782,06,98,29.8884,339018479051
90,7782,07,98,29.8887,339099998819
90,7782,83,98,29.8888,339089893062
90,7782,94,99,29.889,339187582039
90,7782,04,98,29.8892,339168044244
90,7782,13,98,29.8894,339176128849
90,7782,06,99,29.8897,339106735989
90,7782,02,98,29.8899,339069007833
90,7782,96,99,29.8902,339117515463
90,7782,81,98,29.8902,339199708947
90,7782,07,98,29.8902,339083155891
90,7782,09,99,29.8904,339098651384
90,7782,16,98,29.8907,338915400337
90,7782,07,99,29.8908,339060249511
90,7782,09,98,29.891,339094609082
90,7782,91,98,29.8912,339217899308
90,7782,80,98,29.8914,339157264771
90,7782,03,98,29.8917,339005678427
90,7782,07,99,29.8918,339298071641
90,7782,10,98,29.892,339203751249
90,7782,01,98,29.8923,339129642370
90,7782,08,98,29.8924,339115494311
90,7782,97,98,29.8926,339097977667
90,7782,81,99,29.8929,339180844869
90,7782,01,98,29.8932,339067660398
90,7782,08,99,29.8934,339017805334
90,7782,13,98,29.8937,339140421844
90,7782,03,98,29.8938,339111452009
90,7782,91,98,29.8941,339175455132
90,7782,82,98,29.8943,339236089670
90,7782,74,99,29.8945,339180844869
90,7782,09,98,29.8947,339130989804
90,7782,18,97,29.895,339027911090
90,7782,10,97,29.8952,339123578916
90,7782,10,98,29.8953,339145137863
90,7782,90,99,29.8955,339108083424
90,7782,80,98,29.8957,339087871911
90,7782,01,99,29.8959,339073723852
90,7782,08,98,29.8962,339149180166
90,7782,10,98,29.8965,339112125726
90,7782,11,98,29.8967,339138400692
90,7782,06,98,29.8969,339099325101
90,7782,84,99,29.8972,339140421844
90,7782,96,98,29.8974,339214530723
90,7782,18,98,29.8975,338965929119
90,7782,13,99,29.8977,339102019970
90,7782,06,98,29.898,339085177043
90,7782,06,98,29.8982,339252932597
90,7782,84,98,29.8984,339133010956
90,7782,00,98,29.8985,339182866020
90,7782,03,99,29.8986,339106062272
90,7782,02,98,29.8989,338952454777
90,7782,10,99,29.8991,339114146877
90,7782,01,98,29.8993,339134358390
90,7782,82,99,29.8995,339193645493
90,7782,87,98,29.8997,339139074409
90,7782,88,98,29.9,339152548751
90,7782,10,99,29.9002,339238784538
90,7782,05,98,29.9005,339203077532
90,7782,09,99,29.9008,339169391678
90,7783,07,98,29.9011,339255627465
90,7782,84,99,29.9014,339239458255
90,7782,01,98,29.9017,339292008187
90,7782,29,98,29.9019,339060923228
90,7782,10,99,29.9023,339234068518
90,7782,08,98,29.9026,339206446118
90,7782,00,99,29.9029,339195666644
90,7781,86,98,29.9035,339173433981
90,7781,64,98,29.9039,339275165260
89,7777,77,11,29.9041,339231373650
90,7777,15,97,29.9045,339240131972
89,7777,52,82,29.9046,339258322333
89,7777,84,78,29.9047,339289313319
90,7777,88,98,29.9048,339187582039
90,7777,10,99,29.905,339334452364
90,7777,22,98,29.9051,339289313319
90,7777,24,97,29.9054,339208467269
90,7777,14,98,29.9055,339208467269
90,7777,89,98,29.9057,339207793552
90,7777,04,98,29.9059,339389697165
90,7777,11,98,29.906,339325020325
90,7777,31,98,29.9063,339227331347
90,7777,97,99,29.9065,339264385787
90,7777,24,98,29.9067,339337820949
90,7777,88,98,29.907,339281228714
90,7777,82,97,29.9073,339304135095
90,7777,25,98,29.9075,339310872266
91,7777,24,99,29.9077,339279881280
90,7777,27,98,29.9079,339372180521
90,7777,90,98,29.9082,339292681905
90,7777,10,99,29.9083,339217225591
90,7777,57,98,29.9085,339390370882
90,7777,05,99,29.9087,339182866020
90,7777,05,98,29.909,339432815058
90,7777,01,98,29.9092,339279207563
90,7777,03,98,29.9094,339280554997
90,7777,97,96,29.9096,339158612205
90,7777,81,98,29.9098,339208467269
90,7777,02,98,29.91,339207119835
90,7777,06,99,29.9102,339407213809
90,7777,09,98,29.9105,339356685028
90,7777,04,97,29.9106,339321651739
90,7777,00,98,29.9108,339242826840
90,7777,83,98,29.911,339310198549
90,7777,93,98,29.9112,339335126081
90,7777,68,98,29.9114,339326367759
90,7777,03,99,29.9115,339167370527
90,7777,03,98,29.9118,339224636479
90,7777,00,98,29.9119,339294029339
90,7777,04,98,29.9122,339310872266
90,7777,82,98,29.9123,339347252988
89,7777,16,3,29.9121,339320304305
90,7777,12,98,29.9124,337755933236
90,7777,12,97,29.9125,337658917975
90,7777,12,98,29.9126,337737069157
90,7777,82,98,29.9126,337817241490
90,7777,96,99,29.9127,337636685312
90,7777,08,98,29.9129,337641401331
90,7777,24,97,29.9131,337556512979
90,7777,10,98,29.9131,337552470676
90,7777,99,98,29.9132,337676434620
90,7777,84,99,29.9133,337706078171
90,7777,04,98,29.9135,337623210970
90,7777,24,97,29.9137,337624558404
90,7777,05,98,29.914,337704730737
90,7777,05,98,29.9141,337664307712
90,7777,90,99,29.9143,337646791068
90,7777,77,98,29.9144,337632643009
90,7777,07,99,29.9145,337646791068
90,7777,11,98,29.9147,337588851399
90,7777,49,71,29.9149,337716183928
90,7777,04,16,29.9149,337735721723
90,7777,84,98,29.9151,337692603830
90,7777,02,98,29.9153,337635337878
90,7777,05,99,29.9154,337679803205
90,7777,10,98,29.9157,337738416591
90,7777,07,97,29.9159,337687887810
90,7777,10,98,29.916,337693277547
90,7777,07,98,29.9161,337708773040
90,7777,83,99,29.9161,337762670406
90,7777,05,98,29.9162,337812525471
90,7777,14,98,29.9164,337671044883
90,7777,03,99,29.9166,337774123597
90,7777,02,98,29.9168,337628600707
90,7777,94,98,29.9169,337736395440
90,7777,82,98,29.917,337721573664
90,7777,19,99,29.9172,337630621858
90,7777,07,98,29.9175,337748522348
90,7777,11,98,29.9178,337669697449
90,7777,12,99,29.9179,337658917975
90,7777,10,98,29.9182,337724942250
90,7777,78,99,29.9185,337739090308
90,7777,75,98,29.9188,337615126365
90,7777,28,97,29.9191,337692603830
90,7777,12,99,29.9192,337693951264
90,7777,15,98,29.9194,337823978661
90,7777,86,99,29.9196,337581440511
90,7777,76,98,29.9198,337607041760
90,7777,23,98,29.9201,337615126365
90,7777,09,99,29.9202,337621863536
90,7777,15,98,29.9205,337512047651
90,7777,04,99,29.9208,337547080940
90,7777,08,98,29.921,337692603830
90,7777,85,98,29.9211,337782208202
90,7777,84,98,29.9213,337728310835
90,7777,15,98,29.9215,337736395440
90,7777,03,99,29.9217,337757954387
90,7777,12,98,29.9219,337729658269
90,7777,08,98,29.9221,337675087186
90,7777,85,98,29.9224,337678455771
90,7777,58,98,29.9227,337722921098
90,7777,91,71,29.9227,337672392317
90,7777,75,98,29.9229,337701362152
90,7777,84,99,29.9231,337749196065
90,7777,15,98,29.9233,337539670052
90,7777,08,99,29.9235,337646791068
90,7777,13,98,29.9237,337616473799
90,7777,02,98,29.9239,337650833370
90,7777,89,98,29.9241,337582114228
90,7777,87,98,29.9242,337777492182
90,7777,48,99,29.9245,337943900302
89,7777,45,26,29.9246,338484221404
89,7777,45,1,29.9247,340437327231
88,7777,45,0,29.9248,341044346323
88,7777,45,1,29.925,337980954742
88,7777,99,70,29.9252,337691256396
89,7777,18,97,29.9254,337711467908
90,7777,88,99,29.9257,337710120474
90,7777,02,97,29.9259,337762670406
90,7777,32,97,29.9261,337840147871
90,7777,20,98,29.9263,337706751888
90,7777,10,98,29.9265,337860359384
90,7777,86,99,29.9267,337786924221
90,7777,10,97,29.927,337797703695
90,7777,33,97,29.9272,337869117706
90,7777,10,99,29.9274,337799724846
90,7777,01,98,29.9277,337840147871
90,7777,91,98,29.9278,337773449880
90,7777,95,97,29.9281,337701362152
90,7777,79,98,29.9282,337820610076
90,7777,34,99,29.9284,337732353138
90,7777,02,98,29.9286,337683171791
90,7777,06,97,29.9288,337718205079
90,7777,86,98,29.9291,337761322972
90,7777,94,98,29.9293,337790966524
90,7777,29,99,29.9294,337650833370
90,7777,14,98,29.9296,337672392317
90,7777,86,98,29.9299,337790292807
90,7777,89,98,29.9301,337776818465
90,7777,09,98,29.9304,337830042115
90,7777,25,98,29.9307,337856317081
90,7777,48,99,29.9308,337848906193
90,7777,92,62,29.9308,337783555636
90,7777,02,97,29.931,337731679421
90,7777,26,99,29.9313,337704730737
90,7777,17,98,29.9316,337749196065
90,7777,16,97,29.9317,337792987675
90,7777,98,98,29.9319,337792987675
90,7777,83,98,29.9321,337853622213
90,7777,04,99,29.9322,337772776163
90,7777,13,98,29.9324,337813872905
90,7777,13,98,29.9326,337727637118
91,7777,18,99,29.9328,337809156885
90,7777,12,98,29.9329,337863727969
91,7777,85,99,29.9332,337830042115
90,7777,86,98,29.9334,337859685667
90,7777,74,99,29.9336,337654201956
90,7777,69,98,29.9338,337739090308
90,7777,87,99,29.934,337823304944
90,7777,00,98,29.9342,337700014718
90,7777,97,99,29.9343,337631969292
90,7777,92,97,29.9344,337655549390
90,7777,92,98,29.9346,337652854522
90,7777,92,98,29.9347,337849579910
90,7777,82,99,29.9349,337768060143
90,7777,77,98,29.935,337800398563
90,7777,84,99,29.9352,337720899947
89,7777,96,98,29.9353,337899434975
89,7777,74,99,29.9355,337861706818
89,7777,04,98,29.9357,337805788300
89,7777,03,99,29.936,337764017841
90,7777,97,98,29.9363,337755933236
90,7777,97,97,29.9365,337777492182
90,7777,98,98,29.9367,337803767149
90,7777,81,98,29.937,337786250504
90,7777,94,98,29.9373,337724942250
90,7777,04,97,29.9375,337755933236
90,7777,03,99,29.9377,337885286916
90,7777,05,98,29.9381,337751890933
90,7777,04,97,29.9383,337879223462
90,7777,91,98,29.9388,337788271656
90,7777,80,98,29.9391,337759301821
90,7777,03,99,29.9393,337780187051
90,7777,04,98,29.9395,337755933236
90,7777,02,99,29.9397,337791640241
90,7777,08,98,29.9399,337724268533
90,7777,06,98,29.94,337808483168
90,7777,81,98,29.9401,337811178037
90,7777,83,98,29.9402,337757280670
90,7777,63,99,29.9404,337753238367
90,7777,13,98,29.9405,337770081294
89,7777,09,99,29.9407,337836779286
90,7777,05,98,29.9409,337830715832
90,7777,99,98,29.9411,337874507442
90,7777,87,98,29.9413,337788271656
90,7777,80,98,29.9415,337799051129
90,7777,01,99,29.9416,337875181159
89,7777,05,98,29.9417,337735048006
90,7777,08,97,29.9418,337819262642
90,7777,05,98,29.942,337873833725
89,7777,27,66,29.9421,337741111460
90,7777,17,98,29.9423,337831389549
90,7777,04,99,29.9425,337766038992
90,7777,93,98,29.9427,337743806328
90,7777,79,97,29.943,337834758134
90,7777,16,99,29.9431,337884613199
90,7777,26,98,29.9433,337937163131
90,7777,20,97,29.9435,337802419714
90,7777,29,98,29.9437,337734374289
90,7777,90,98,29.9439,337855643364
90,7777,70,99,29.9442,337769407577
90,7777,15,98,29.9444,337915604185
90,7777,27,97,29.9446,337755933236
90,7777,24,98,29.9448,337754585801
90,7777,07,98,29.945,337838126720
90,7777,87,99,29.9453,337789619090
90,7777,08,98,29.9455,337828020964
90,7777,34,97,29.9456,337820610076
90,7777,24,98,29.9457,337775471031
90,7777,25,98,29.9459,337823978661
90,7777,15,98,29.9461,337776144748
90,7777,87,98,29.9463,337850253627
90,7777,05,98,29.9465,337816567773
90,7777,15,99,29.9467,337800398563
90,7777,21,98,29.9469,337785576787
90,7777,13,98,29.9471,337801745997
90,7777,13,98,29.9473,337808483168
90,7777,91,98,29.9475,337950637473
90,7777,86,99,29.9476,337867770272
90,7777,08,98,29.9477,337794335109
90,7777,13,97,29.9479,337861033101
90,7777,20,98,29.948,337801745997
90,7777,11,98,29.9482,337970175268
90,7777,83,99,29.9484,337791640241
90,7777,00,98,29.9485,337839474154
90,7777,70,97,29.9486,337744480045
90,7777,13,98,29.9489,337870465140
90,7777,11,97,29.9491,337934468263
90,7777,18,98,29.9493,337860359384
90,7777,87,98,29.9495,337844863891
90,7777,91,99,29.9497,337910214448
90,7777,67,98,29.95,337878549745
90,7777,26,97,29.9504,337819262642
90,7777,03,99,29.9506,337863054252
90,7777,18,98,29.9508,337838800437
90,7777,97,99,29.9511,337836105569
90,7777,77,98,29.9512,337885960633
90,7777,78,97,29.9515,337761322972
90,7777,13,99,29.9517,337845537608
90,7777,04,98,29.952,337819936359
90,7777,13,99,29.9523,337889329218
90,7777,09,98,29.9526,337923015072
90,7777,86,99,29.9527,337847558759
90,7777,97,98,29.9529,337788945373
90,7777,25,98,29.9531,337835431852
90,7777,13,99,29.9536,337930425960
90,7777,09,98,29.9538,337862380535
90,7777,01,97,29.9541,337895392672
90,7777,84,98,29.9544,337921667638
90,7777,80,98,29.9547,337808483168
90,7777,10,99,29.9549,337790966524
90,7777,20,98,29.9554,337822631227
90,7777,05,99,29.9557,337714162776
90,7777,11,98,29.9561,337866422837
90,7777,13,73,29.9563,337713489059
90,7777,08,98,29.9566,337899434975
90,7777,09,98,29.9567,337785576787
90,7777,97,98,29.957,337891350370
90,7777,83,99,29.9571,337906845862
90,7777,12,98,29.9573,337870465140
90,7777,25,98,29.9575,337853622213
90,7777,10,99,29.9578,337805114583
90,7777,06,98,29.958,337803767149
90,7777,05,99,29.958,337976238722
90,7777,78,98,29.9582,337835431852
90,7777,78,98,29.9584,337752564650
90,7777,09,99,29.9587,337830715832
90,7777,02,97,29.9589,337821957510
90,7777,10,98,29.9592,337947268888
